"ArtikelNr","Fb","Größe","GTIN/EAN","quantity"
"154540102","200","48","4069188243452","0"
"154540102","200","47","4069188243445","0"
"154540102","200","46","4069188243438","1"
"154540102","200","45","4069188243421","1"
"154540102","200","44","4069188243414","0"
"154540102","200","43","4069188243407","0"
"154540102","200","42","4069188243391","0"
"154540102","200","41","4069188243384","0"
"154540102","200","40","4069188243377","0"
"154540102","200","39","4069188243360","0"
"154540102","100","48","4069188243346","0"
"154540102","100","47","4069188243339","0"
"154540102","100","46","4069188243322","0"
"154540102","100","45","4069188243315","0"
"154540102","100","44","4069188243308","0"
"154540102","100","43","4069188243292","0"
"154540102","100","42","4069188243285","0"
"154540102","100","41","4069188243278","0"
"154540102","100","40","4069188243261","1"
"154540102","100","39","4069188243254","0"
"154540102","001","48","4069188243230","0"
"154540102","001","47","4069188243223","0"
"154540102","001","46","4069188243216","1"
"154540102","001","45","4069188243209","1"
"154540102","001","44","4069188243193","0"
"154540102","001","43","4069188243186","0"
"154540102","001","42","4069188243179","0"
"154540102","001","41","4069188243162","0"
"154540102","001","40","4069188243155","0"
"154540102","001","39","4069188243148","0"
"154540102","000","48","4069188243124","0"
"154540102","000","47","4069188243117","0"
"154540102","000","46","4069188243100","0"
"154540102","000","45","4069188243094","1"
"154540102","000","44","4069188243087","0"
"154540102","000","43","4069188243070","0"
"154540102","000","42","4069188243063","0"
"154540102","000","41","4069188243056","0"
"154540102","000","40","4069188243049","0"
"154540102","000","39","4069188243032","0"
"154539902","200","46","4069188243018","0"
"154539902","200","45","4069188243001","0"
"154539902","200","44","4069188242998","0"
"154539902","200","43","4069188242981","0"
"154539902","200","42","4069188242974","0"
"154539902","200","41","4069188242967","0"
"154539902","200","40","4069188242950","0"
"154539902","200","39","4069188242943","0"
"154539902","200","38","4069188242936","0"
"154539902","100","46","4069188242929","0"
"154539902","100","45","4069188242912","0"
"154539902","100","44","4069188242905","0"
"154539902","100","43","4069188242899","0"
"154539902","100","42","4069188242882","0"
"154539902","100","41","4069188242875","1"
"154539902","100","40","4069188242868","1"
"154539902","100","39","4069188242851","0"
"154539902","100","38","4069188242844","0"
"154539902","001","46","4069188242837","0"
"154539902","001","45","4069188242820","0"
"154539902","001","44","4069188242813","0"
"154539902","001","43","4069188242806","1"
"154539902","001","42","4069188242790","0"
"154539902","001","41","4069188242783","1"
"154539902","001","40","4069188242776","0"
"154539902","001","39","4069188242769","0"
"154539902","001","38","4069188242752","0"
"154539902","000","46","4069188242745","0"
"154539902","000","45","4069188242738","0"
"154539902","000","44","4069188242721","1"
"154539902","000","43","4069188242714","1"
"154539902","000","42","4069188242707","0"
"154539902","000","41","4069188242691","0"
"154539902","000","40","4069188242684","1"
"154539902","000","39","4069188242677","0"
"154539902","000","38","4069188242660","0"
"354539600","800","54","4069188242653","0"
"354539600","800","53","4069188242646","0"
"354539600","800","52","4069188242639","0"
"354539600","800","51","4069188242622","0"
"354539600","800","50","4069188242615","0"
"354539600","800","49","4069188242608","0"
"354539600","800","48","4069188242592","0"
"354539600","800","47","4069188242585","0"
"354539600","800","46","4069188242578","7"
"354539600","800","45","4069188242561","8"
"354539600","800","44","4069188242554","0"
"354539600","800","43","4069188242547","0"
"354539600","800","42","4069188242530","0"
"354539600","800","41","4069188242523","1"
"354539600","800","40","4069188242516","0"
"354539600","800","39","4069188242509","0"
"354539600","800","38","4069188242493","0"
"354539600","400","54","4069188242486","0"
"354539600","400","53","4069188242479","0"
"354539600","400","52","4069188242462","0"
"354539600","400","51","4069188242455","1"
"354539600","400","50","4069188242448","0"
"354539600","400","49","4069188242431","0"
"354539600","400","48","4069188242424","0"
"354539600","400","47","4069188242417","0"
"354539600","400","46","4069188242400","0"
"354539600","400","45","4069188242394","0"
"354539600","400","44","4069188242387","1"
"354539600","400","43","4069188242370","0"
"354539600","400","42","4069188242363","1"
"354539600","400","41","4069188242356","0"
"354539600","400","40","4069188242349","0"
"354539600","400","39","4069188242332","0"
"354539600","400","38","4069188242325","0"
"354539600","300","54","4069188242318","0"
"354539600","300","53","4069188242301","0"
"354539600","300","52","4069188242295","0"
"354539600","300","51","4069188242288","0"
"354539600","300","50","4069188242271","0"
"354539600","300","49","4069188242264","0"
"354539600","300","48","4069188242257","0"
"354539600","300","47","4069188242240","0"
"354539600","300","46","4069188242233","0"
"354539600","300","45","4069188242226","0"
"354539600","300","44","4069188242219","0"
"354539600","300","43","4069188242202","0"
"354539600","300","42","4069188242196","0"
"354539600","300","41","4069188242189","0"
"354539600","300","40","4069188242172","0"
"354539600","300","39","4069188242165","0"
"354539600","300","38","4069188242158","0"
"354539600","101","54","4069188242141","0"
"354539600","101","53","4069188242134","0"
"354539600","101","52","4069188242127","0"
"354539600","101","51","4069188242110","0"
"354539600","101","50","4069188242103","0"
"354539600","101","49","4069188242097","0"
"354539600","101","48","4069188242080","0"
"354539600","101","47","4069188242073","0"
"354539600","101","46","4069188242066","1"
"354539600","101","45","4069188242059","0"
"354539600","101","44","4069188242042","0"
"354539600","101","43","4069188242035","0"
"354539600","101","42","4069188242028","16"
"354539600","101","41","4069188242011","0"
"354539600","101","40","4069188242004","1"
"354539600","101","39","4069188241991","0"
"354539600","101","38","4069188241984","0"
"354539600","100","54","4069188241977","0"
"354539600","100","53","4069188241960","0"
"354539600","100","52","4069188241953","0"
"354539600","100","51","4069188241946","0"
"354539600","100","50","4069188241939","0"
"354539600","100","49","4069188241922","0"
"354539600","100","48","4069188241915","0"
"354539600","100","47","4069188241908","0"
"354539600","100","46","4069188241892","0"
"354539600","100","45","4069188241885","0"
"354539600","100","44","4069188241878","0"
"354539600","100","43","4069188241861","0"
"354539600","100","42","4069188241854","0"
"354539600","100","41","4069188241847","1"
"354539600","100","40","4069188241830","0"
"354539600","100","39","4069188241823","0"
"354539600","100","38","4069188241816","0"
"354539600","001","54","4069188241809","0"
"354539600","001","53","4069188241793","0"
"354539600","001","52","4069188241786","0"
"354539600","001","51","4069188241779","0"
"354539600","001","50","4069188241762","0"
"354539600","001","49","4069188241755","0"
"354539600","001","48","4069188241748","0"
"354539600","001","47","4069188241731","0"
"354539600","001","46","4069188241724","0"
"354539600","001","45","4069188241717","0"
"354539600","001","44","4069188241700","0"
"354539600","001","43","4069188241694","0"
"354539600","001","42","4069188241687","0"
"354539600","001","41","4069188241670","0"
"354539600","001","40","4069188241663","1"
"354539600","001","39","4069188241656","0"
"354539600","001","38","4069188241649","0"
"354539600","000","54","4069188241632","0"
"354539600","000","53","4069188241625","0"
"354539600","000","52","4069188241618","0"
"354539600","000","51","4069188241601","0"
"354539600","000","50","4069188241595","0"
"354539600","000","49","4069188241588","0"
"354539600","000","48","4069188241571","0"
"354539600","000","47","4069188241564","0"
"354539600","000","46","4069188241557","2"
"354539600","000","45","4069188241540","1"
"354539600","000","44","4069188241533","0"
"354539600","000","43","4069188241526","0"
"354539600","000","42","4069188241519","0"
"354539600","000","41","4069188241502","0"
"354539600","000","40","4069188241496","0"
"354539600","000","39","4069188241489","0"
"354539600","000","38","4069188241472","0"
"354539508","800","48","4069188241403","0"
"354539508","800","47","4069188241397","0"
"354539508","800","46","4069188241380","0"
"354539508","800","45","4069188241373","0"
"354539508","800","44","4069188241366","0"
"354539508","800","43","4069188241359","0"
"354539508","800","42","4069188241342","1"
"354539508","800","41","4069188241335","0"
"354539508","800","40","4069188241328","0"
"354539508","800","39","4069188241311","0"
"354539508","800","38","4069188241304","0"
"354539508","400","48","4069188241236","0"
"354539508","400","47","4069188241229","0"
"354539508","400","46","4069188241212","0"
"354539508","400","45","4069188241205","0"
"354539508","400","44","4069188241199","0"
"354539508","400","43","4069188241182","0"
"354539508","400","42","4069188241175","0"
"354539508","400","41","4069188241168","1"
"354539508","400","40","4069188241151","1"
"354539508","400","39","4069188241144","0"
"354539508","400","38","4069188241137","0"
"354539508","101","48","4069188241069","0"
"354539508","101","47","4069188241052","0"
"354539508","101","46","4069188241045","0"
"354539508","101","45","4069188241038","0"
"354539508","101","44","4069188241021","0"
"354539508","101","43","4069188241014","0"
"354539508","101","42","4069188241007","0"
"354539508","101","41","4069188240994","0"
"354539508","101","40","4069188240987","0"
"354539508","101","39","4069188240970","0"
"354539508","101","38","4069188240963","0"
"354539508","100","48","4069188240895","1"
"354539508","100","47","4069188240888","1"
"354539508","100","46","4069188240871","0"
"354539508","100","45","4069188240864","0"
"354539508","100","44","4069188240857","0"
"354539508","100","43","4069188240840","0"
"354539508","100","42","4069188240833","0"
"354539508","100","41","4069188240826","0"
"354539508","100","40","4069188240819","0"
"354539508","100","39","4069188240802","0"
"354539508","100","38","4069188240796","0"
"354539508","001","48","4069188240727","0"
"354539508","001","47","4069188240710","0"
"354539508","001","46","4069188240703","0"
"354539508","001","45","4069188240697","0"
"354539508","001","44","4069188240680","0"
"354539508","001","43","4069188240673","0"
"354539508","001","42","4069188240666","2"
"354539508","001","41","4069188240659","0"
"354539508","001","40","4069188240642","0"
"354539508","001","39","4069188240635","0"
"354539508","001","38","4069188240628","0"
"354539508","000","48","4069188240550","0"
"354539508","000","47","4069188240543","0"
"354539508","000","46","4069188240536","0"
"354539508","000","45","4069188240529","0"
"354539508","000","44","4069188240512","0"
"354539508","000","43","4069188240505","0"
"354539508","000","42","4069188240499","0"
"354539508","000","41","4069188240482","0"
"354539508","000","40","4069188240475","0"
"354539508","000","39","4069188240468","0"
"354539508","000","38","4069188240451","0"
"354539409","800","50","4069188240406","0"
"354539409","800","49","4069188240390","0"
"354539409","800","48","4069188240383","0"
"354539409","800","47","4069188240376","0"
"354539409","800","46","4069188240369","0"
"354539409","800","45","4069188240352","0"
"354539409","800","44","4069188240345","0"
"354539409","800","43","4069188240338","0"
"354539409","800","42","4069188240321","0"
"354539409","800","41","4069188240314","0"
"354539409","800","40","4069188240307","0"
"354539409","102","50","4069188240239","0"
"354539409","102","49","4069188240222","0"
"354539409","102","48","4069188240215","1"
"354539409","102","47","4069188240208","0"
"354539409","102","46","4069188240192","0"
"354539409","102","45","4069188240185","0"
"354539409","102","44","4069188240178","1"
"354539409","102","43","4069188240161","0"
"354539409","102","42","4069188240154","0"
"354539409","102","41","4069188240147","0"
"354539409","102","40","4069188240130","0"
"354539409","101","50","4069188240062","1"
"354539409","101","49","4069188240055","0"
"354539409","101","48","4069188240048","0"
"354539409","101","47","4069188240031","1"
"354539409","101","46","4069188240024","2"
"354539409","101","45","4069188240017","1"
"354539409","101","44","4069188240000","1"
"354539409","101","43","4069188239998","1"
"354539409","101","42","4069188239981","1"
"354539409","101","41","4069188239974","0"
"354539409","101","40","4069188239967","0"
"354539409","100","50","4069188239899","0"
"354539409","100","49","4069188239882","0"
"354539409","100","48","4069188239875","0"
"354539409","100","47","4069188239868","0"
"354539409","100","46","4069188239851","0"
"354539409","100","45","4069188239844","0"
"354539409","100","44","4069188239837","0"
"354539409","100","43","4069188239820","0"
"354539409","100","42","4069188239813","0"
"354539409","100","41","4069188239806","0"
"354539409","100","40","4069188239790","0"
"354539409","001","50","4069188239721","1"
"354539409","001","49","4069188239714","0"
"354539409","001","48","4069188239707","0"
"354539409","001","47","4069188239691","0"
"354539409","001","46","4069188239684","0"
"354539409","001","45","4069188239677","0"
"354539409","001","44","4069188239660","2"
