"ArtikelNr","Fb","Größe","GTIN/EAN","quantity"
"323937000","800","46","4064813469306","0"
"323937000","800","45","4064813469290","0"
"323937000","800","44","4064813469283","0"
"323937000","800","43","4064813469276","0"
"323937000","800","42","4064813469269","0"
"323937000","800","41","4064813469252","0"
"323937000","800","40","4064813469245","0"
"323937000","800","39","4064813469238","1"
"323937000","800","38","4064813469221","0"
"323936900","500","52","4064813469184","1"
"323936900","500","51","4064813469177","1"
"323936900","500","50","4064813469160","0"
"323936900","500","49","4064813469153","0"
"323936900","500","48","4064813469146","0"
"323936900","500","45","4064813469115","0"
"323936900","500","44","4064813469108","0"
"323936900","500","43","4064813469092","0"
"323936900","500","42","4064813469085","0"
"323936900","500","41","4064813469078","0"
"323936900","500","40","4064813469061","1"
"323936800","100","54","4064813469023","1"
"323936800","100","52","4064813469009","1"
"323936800","100","41","4064813468897","1"
"323936800","100","38","4064813468866","1"
"323936600","100","48","4064813468606","0"
"323936600","100","46","4064813468583","0"
"323936600","100","44","4064813468569","0"
"323936600","100","43","4064813468552","0"
"323936600","100","42","4064813468545","0"
"323936600","100","41","4064813468538","0"
"323936600","100","40","4064813468521","1"
"323936600","100","39","4064813468514","1"
"323936500","200","46","4064813468408","0"
"323936500","200","45","4064813468392","0"
"323936500","200","42","4064813468361","0"
"323936500","200","41","4064813468354","0"
"323936500","200","40","4064813468347","0"
"323936500","200","39","4064813468330","1"
"323936400","200","51","4064813468279","1"
"323936400","200","48","4064813468248","0"
"323936400","200","47","4064813468231","0"
"323936400","200","46","4064813468224","0"
"323936400","200","45","4064813468217","0"
"323936400","200","44","4064813468200","0"
"323936400","200","43","4064813468194","0"
"323936400","200","42","4064813468187","0"
"323936400","200","41","4064813468170","0"
"323936400","200","40","4064813468163","1"
"323936400","200","39","4064813468156","0"
"323936300","000","56","4064813468132","0"
"323936200","100","50","4064813467906","0"
"323936100","200","56","4064813467777","1"
"323936100","200","54","4064813467760","0"
"323936100","200","42","4064813467647","0"
"323936100","200","39","4064813467616","1"
"323936100","200","38","4064813467609","0"
"323936000","100","48","4064813467524","0"
"323936000","100","47","4064813467517","0"
"323936000","100","46","4064813467500","0"
"323936000","100","45","4064813467494","0"
"323936000","100","43","4064813467470","0"
"323936000","100","42","4064813467463","0"
"323936000","100","41","4064813467456","1"
"323936000","100","40","4064813467449","0"
"323936000","100","39","4064813467432","1"
"323935900","500","39","4064813467258","1"
"323935900","500","38","4064813467241","1"
"323935900","200","56","4064813467234","1"
"323935900","200","48","4064813467166","0"
"323935900","200","47","4064813467159","0"
"323935900","200","46","4064813467142","0"
"323935900","200","45","4064813467135","0"
"323935900","200","44","4064813467128","0"
"323935900","200","43","4064813467111","0"
"323935900","200","42","4064813467104","0"
"323935900","200","41","4064813467098","1"
"323935900","200","40","4064813467081","1"
"323935900","200","39","4064813467074","1"
"323935800","100","54","4064813467043","2"
"323935800","100","52","4064813467029","1"
"323935800","100","51","4064813467012","1"
"323935800","100","50","4064813467005","0"
"323935800","100","49","4064813466992","0"
"323935800","100","45","4064813466954","0"
"323935800","100","44","4064813466947","0"
"323935800","100","43","4064813466930","0"
"323935800","100","42","4064813466923","0"
"323935800","100","41","4064813466916","0"
"323935800","100","40","4064813466909","1"
"323935700","100","56","4064813466879","0"
"323935700","100","54","4064813466862","0"
"323935700","100","51","4064813466831","0"
"323935700","100","50","4064813466824","0"
"323935700","100","45","4064813466770","0"
"323935700","100","44","4064813466763","0"
"323935700","100","43","4064813466756","0"
"323935700","100","42","4064813466749","0"
"323935700","100","41","4064813466732","0"
"323935700","100","40","4064813466725","0"
"323935700","100","39","4064813466718","1"
"323935600","100","54","4064813466688","1"
"323935600","100","52","4064813466664","1"
"323935600","100","50","4064813466640","1"
"323935600","100","48","4064813466626","0"
"323935600","100","45","4064813466596","0"
"323935600","100","44","4064813466589","0"
"323935600","100","43","4064813466572","0"
"323935600","100","42","4064813466565","0"
"323935600","100","41","4064813466558","1"
"323935600","100","40","4064813466541","1"
"323935600","100","39","4064813466534","0"
"323935500","000","56","4064813466510","1"
"323935500","000","54","4064813466503","2"
"323935500","000","51","4064813466473","1"
"323935500","000","42","4064813466381","0"
"323935500","000","38","4064813466343","0"
"323935400","100","44","4064813466220","0"
"323935400","100","43","4064813466213","0"
"323935400","100","42","4064813466206","0"
"323935400","100","40","4064813466183","0"
"323935300","400","48","4064813466084","0"
"323935200","101","50","4064813465926","0"
"323935200","101","48","4064813465902","0"
"323935200","101","46","4064813465889","0"
"323935200","101","43","4064813465858","0"
"323935200","101","42","4064813465841","0"
"323935200","101","41","4064813465834","0"
"323935200","101","39","4064813465810","1"
"323935100","200","48","4064813465728","0"
"323935100","200","47","4064813465711","0"
"323935100","200","46","4064813465704","0"
"323935100","200","45","4064813465698","0"
"323935100","200","44","4064813465681","0"
"323935100","200","43","4064813465674","0"
"323935100","200","42","4064813465667","0"
"323935100","200","39","4064813465636","1"
"323935000","450","45","4064813465513","0"
"323935000","450","44","4064813465506","0"
"323935000","450","43","4064813465490","0"
"323935000","450","42","4064813465483","0"
"323935000","450","41","4064813465476","0"
"323935000","450","40","4064813465469","1"
"323934900","101","54","4064813465421","1"
"323934900","101","51","4064813465391","1"
"323934900","101","48","4064813465360","0"
"323934900","101","45","4064813465339","0"
"323934900","101","44","4064813465322","0"
"323934900","101","43","4064813465315","0"
"323934900","101","41","4064813465292","1"
"323934900","101","40","4064813465285","1"
"323934900","101","39","4064813465278","1"
"323934800","100","52","4064813465223","1"
"323934800","100","48","4064813465186","0"
"323934800","100","47","4064813465179","0"
"323934800","100","45","4064813465155","0"
"323934800","100","44","4064813465148","0"
"323934800","100","43","4064813465131","0"
"323934800","100","42","4064813465124","0"
"323934800","100","41","4064813465117","1"
"323934800","100","40","4064813465100","1"
"323934800","100","39","4064813465094","0"
"323934700","100","47","4064813464998","0"
"323934700","100","46","4064813464981","0"
"323934700","100","45","4064813464974","0"
"323934700","100","44","4064813464967","0"
"323934700","100","43","4064813464950","0"
"323934700","100","42","4064813464943","0"
"323934700","100","41","4064813464936","0"
"323934700","100","40","4064813464929","1"
"323934600","000","56","4064813464899","0"
"323934600","000","53","4064813464875","0"
"323934600","000","45","4064813464790","0"
"323934600","000","44","4064813464783","0"
"323934600","000","41","4064813464752","0"
"323934600","000","40","4064813464745","0"
"123934400","800","43","4064813461027","1"
"123934400","800","42","4064813461010","1"
"123934400","800","41","4064813461003","1"
"123934400","800","40","4064813460990","0"
"123934400","800","39","4064813460983","1"
"123934400","800","38","4064813460976","1"
"123934400","800","37","4064813460969","1"
"423923800","100","7XL","4064813453633","2"
"423923800","100","6XL","4064813453626","1"
"423923800","100","5XL","4064813453619","1"
"423923800","100","3XL","4064813453596","0"
"423923800","100","XXL","4064813453589","0"
"423923800","100","XL","4064813453572","0"
"423923800","100","L","4064813453565","0"
"423923800","100","M","4064813453558","1"
"423919300","300","L","4064813453466","9"
"423919300","300","M","4064813453459","9"
"123934000","500","43","4064813452841","1"
"123934000","500","42","4064813452834","2"
"123934000","500","41","4064813452827","2"
"123934000","500","39","4064813452803","1"
"423921500","100","7XL","4064813452759","1"
"423921500","100","6XL","4064813452742","1"
"423921500","100","5XL","4064813452735","1"
"423921500","100","4XL","4064813452728","1"
"423921500","100","3XL","4064813452711","0"
"423921500","100","XXL","4064813452704","1"
"423921500","100","XL","4064813452698","1"
"423921500","100","L","4064813452681","2"
"423921500","100","M","4064813452674","1"
"123932500","100","44","4064813451073","1"
"123932500","100","43","4064813451066","1"
"123932500","100","42","4064813451059","1"
"123932500","100","41","4064813451042","1"
"123932500","100","40","4064813451035","1"
"123932500","100","39","4064813451028","0"
"123932500","100","38","4064813451011","3"
"123932500","100","37","4064813451004","0"
"123932000","100","45","4064813450946","0"
"123932000","100","43","4064813450922","0"
"123932000","100","42","4064813450915","0"
"123932000","100","40","4064813450892","0"
"123932000","100","38","4064813450878","1"
"123930500","200","44","4064813450793","0"
"123930500","200","43","4064813450786","0"
"123930500","200","42","4064813450779","1"
"123930500","200","41","4064813450762","0"
"123930500","200","40","4064813450755","0"
"123930500","200","39","4064813450748","1"
"123930500","200","38","4064813450731","1"
"123933500","500","44","4064813449476","0"
"123933500","500","43","4064813449469","0"
"123933500","500","42","4064813449452","1"
"123933500","500","41","4064813449445","0"
"123933500","500","40","4064813449438","5"
"123933500","500","39","4064813449421","0"
"123933500","500","38","4064813449414","0"
"123933500","500","37","4064813449407","1"
"123933500","400","42","4064813449339","2"
"123931600","100","46","4064813449230","0"
"123931600","100","45","4064813449223","0"
"123931600","100","44","4064813449216","1"
"123931600","100","43","4064813449209","1"
"123931600","100","42","4064813449193","0"
"123931600","100","41","4064813449186","0"
"123931600","100","40","4064813449179","0"
"123931600","100","39","4064813449162","0"
"123931600","100","38","4064813449155","1"
"123931500","200","48","4064813449117","1"
"123931500","200","47","4064813449100","1"
"123931500","200","46","4064813449094","1"
"123931500","200","45","4064813449087","1"
"123931500","200","44","4064813449070","0"
"123931500","200","43","4064813449063","1"
"123931500","200","42","4064813449056","1"
"123931500","200","41","4064813449049","1"
"123931500","200","40","4064813449032","1"
"123931500","200","39","4064813449025","1"
"123931500","200","38","4064813449018","2"
"423923900","200","7XL","4064813448431","3"
"423923900","200","6XL","4064813448424","2"
"423923900","200","5XL","4064813448417","0"
"423923900","200","4XL","4064813448400","2"
"423923900","200","3XL","4064813448394","1"
"423923900","200","XXL","4064813448387","0"
"423923900","200","XL","4064813448370","0"
"423923900","200","L","4064813448363","1"
"423923900","200","M","4064813448356","0"
"423923400","100","XXL","4064813448288","1"
"423923400","100","XL","4064813448271","0"
"423923400","100","L","4064813448264","1"
"423923400","100","M","4064813448257","3"
"423923400","100","S","4064813448240","0"
"423923200","100","7XL","4064813448233","3"
"423923200","100","6XL","4064813448226","1"
"423923200","100","4XL","4064813448202","0"
"423923200","100","3XL","4064813448196","0"
"423923200","100","XXL","4064813448189","0"
"423923200","100","XL","4064813448172","1"
"423923200","100","L","4064813448165","1"
"423923200","100","M","4064813448158","11"
"423921800","100","7XL","4064813448134","4"
"423921800","100","6XL","4064813448127","1"
"423921800","100","5XL","4064813448110","1"
"423921800","100","4XL","4064813448103","1"
"423921800","100","3XL","4064813448097","2"
"423921800","100","XXL","4064813448080","2"
"423921800","100","XL","4064813448073","1"
"423921800","100","L","4064813448066","8"
"423921800","100","M","4064813448059","1"
"423921100","400","5XL","4064813448011","1"
"423921100","400","4XL","4064813448004","1"
"423921100","400","3XL","4064813447991","0"
"423921100","400","XXL","4064813447984","0"
"423921100","400","XL","4064813447977","0"
"423921100","400","L","4064813447960","0"
"423921100","400","M","4064813447953","0"
"423921000","450","7XL","4064813447939","5"
"423921000","450","6XL","4064813447922","1"
"423921000","450","5XL","4064813447915","1"
"423921000","450","4XL","4064813447908","1"
"423921000","450","3XL","4064813447892","1"
"423921000","450","XXL","4064813447885","1"
"423921000","450","XL","4064813447878","2"
"423921000","450","L","4064813447861","2"
"423921000","450","M","4064813447854","3"
"423921000","450","S","4064813447847","0"
"423919000","100","7XL","4064813447830","1"
"423919000","100","6XL","4064813447823","1"
"423919000","100","5XL","4064813447816","0"
"423919000","100","4XL","4064813447809","1"
"423919000","100","3XL","4064813447793","0"
"423919000","100","XXL","4064813447786","0"
"423919000","100","XL","4064813447779","0"
"423919000","100","L","4064813447762","0"
"423919000","100","M","4064813447755","0"
"123933000","100","44","4064813447717","1"
"123933000","100","43","4064813447700","1"
"123933000","100","42","4064813447694","1"
"123933000","100","41","4064813447687","0"
"123933000","100","40","4064813447670","0"
"123933000","100","39","4064813447663","1"
"123933000","100","38","4064813447656","0"
"123933000","100","37","4064813447649","1"
"123962600","116","M","4064813447151","16"
"123962600","002","4XL","4064813447120","0"
"123962600","002","3XL","4064813447113","1"
"123962600","002","XXL","4064813447106","0"
"123962600","002","XL","4064813447090","0"
"123962600","002","L","4064813447083","0"
"123962600","002","M","4064813447076","0"
"123962600","002","S","4064813447069","0"
"123962600","002","XS","4064813447052","0"
"123962600","001","4XL","4064813447045","0"
"123962600","001","3XL","4064813447038","0"
"123962600","001","XXL","4064813447021","0"
"123962600","001","XL","4064813447014","0"
"123962600","001","L","4064813447007","1"
"123962600","001","M","4064813446994","0"
"123962600","001","S","4064813446987","0"
"123962600","001","XS","4064813446970","0"
"123962600","000","4XL","4064813446963","0"
"123962600","000","3XL","4064813446956","0"
"123962600","000","XXL","4064813446949","0"
"123962600","000","XL","4064813446932","0"
"123962600","000","L","4064813446925","1"
"123962600","000","M","4064813446918","0"
"123962600","000","S","4064813446901","1"
"123962600","000","XS","4064813446895","0"
"923963700","125","3XL","4064813446659","0"
"923963700","125","XXL","4064813446642","0"
"923963700","125","XL","4064813446635","0"
"923963700","125","L","4064813446628","0"
"923963700","125","M","4064813446611","0"
"923963700","105","3XL","4064813446512","0"
"923963700","105","XXL","4064813446505","0"
"923963700","105","XL","4064813446499","0"
"923963700","105","L","4064813446482","0"
"923963700","105","M","4064813446475","0"
"923963700","000","3XL","4064813446376","0"
"923963700","000","XXL","4064813446369","0"
"923963700","000","XL","4064813446352","0"
"923963700","000","L","4064813446345","0"
"923963700","000","M","4064813446338","0"
"123932100","200","42","4064813446246","3"
"123932100","200","40","4064813446222","1"
"123933700","100","42","4064813446123","1"
"123933700","100","40","4064813446109","0"
"423924100","100","7XL","4064813446048","1"
"423924100","100","6XL","4064813446031","1"
"423924100","100","5XL","4064813446024","0"
"423924100","100","3XL","4064813446000","0"
"423924100","100","XXL","4064813445997","0"
"423924100","100","XL","4064813445980","0"
"423924100","100","L","4064813445973","0"
"423924100","100","M","4064813445966","2"
"423923700","100","7XL","4064813445942","1"
"423923700","100","XL","4064813445881","1"
"423923700","100","L","4064813445874","1"
"423923700","100","M","4064813445867","1"
"423923600","200","7XL","4064813445843","2"
"423923600","200","6XL","4064813445836","1"
"423923600","200","5XL","4064813445829","1"
"423923600","200","4XL","4064813445812","1"
"423923600","200","3XL","4064813445805","4"
"423923600","200","XXL","4064813445799","9"
"423923600","200","XL","4064813445782","0"
"423923600","200","L","4064813445775","0"
"423923600","200","M","4064813445768","10"
"423923600","200","S","4064813445751","1"
"423923500","750","7XL","4064813445744","2"
"423923500","750","6XL","4064813445737","3"
"423923500","750","5XL","4064813445720","1"
"423923500","750","4XL","4064813445713","0"
"423923500","750","3XL","4064813445706","0"
"423923500","750","XXL","4064813445690","1"
"423923500","750","XL","4064813445683","0"
"423923500","750","L","4064813445676","3"
"423923500","750","M","4064813445669","4"
"423923500","750","S","4064813445652","1"
"423922400","450","7XL","4064813445645","2"
"423922400","450","6XL","4064813445638","2"
"423922400","450","5XL","4064813445621","2"
"423922400","450","4XL","4064813445614","0"
"423922400","450","3XL","4064813445607","0"
"423922400","450","XXL","4064813445591","2"
"423922400","450","XL","4064813445584","1"
"423922400","450","L","4064813445577","9"
"423922400","450","M","4064813445560","1"
"423921600","400","7XL","4064813445546","1"
"423921600","400","6XL","4064813445539","1"
"423921600","400","3XL","4064813445508","0"
"423921600","400","XXL","4064813445492","1"
"423921600","400","XL","4064813445485","0"
"423921600","400","L","4064813445478","1"
"423921600","400","M","4064813445461","0"
"423919600","300","7XL","4064813445447","1"
"423919600","300","6XL","4064813445430","1"
"423919600","300","5XL","4064813445423","1"
"423919600","300","4XL","4064813445416","1"
"423919600","300","3XL","4064813445409","0"
"423919600","300","XXL","4064813445393","1"
"423919600","300","XL","4064813445386","1"
"423919600","300","L","4064813445379","1"
"423919600","300","M","4064813445362","6"
"423919500","100","7XL","4064813445348","2"
"423919500","100","M","4064813445263","1"
"423919400","300","3XL","4064813445201","0"
"423919400","300","XXL","4064813445195","1"
"423919400","300","XL","4064813445188","0"
"423919400","300","L","4064813445171","9"
"423919400","300","M","4064813445164","3"
"423919400","300","S","4064813445157","1"
"423919100","100","7XL","4064813445140","2"
"423919100","100","6XL","4064813445133","1"
"423919100","100","4XL","4064813445119","0"
"423919100","100","3XL","4064813445102","0"
"423919100","100","XXL","4064813445096","0"
"423919100","100","XL","4064813445089","0"
"423919100","100","L","4064813445072","0"
"423919100","100","M","4064813445065","1"
"123934300","750","44","4064813443207","0"
"123934300","750","43","4064813443191","0"
"123934300","750","42","4064813443184","0"
"123934300","750","41","4064813443177","0"
"123934300","750","40","4064813443160","0"
"123934300","750","39","4064813443153","0"
"123934300","750","38","4064813443146","1"
"123934300","750","37","4064813443139","1"
"123934200","750","44","4064813443085","0"
"123934200","750","43","4064813443078","0"
"123934200","750","42","4064813443061","0"
"123934200","750","41","4064813443054","0"
"123934200","750","40","4064813443047","0"
"123934200","750","39","4064813443030","1"
"123934200","750","38","4064813443023","1"
"123934200","750","37","4064813443016","0"
"123933600","100","42","4064813442941","0"
"123933600","100","40","4064813442927","0"
"123933200","100","43","4064813442835","0"
"123933200","100","42","4064813442828","0"
"123933200","100","41","4064813442811","0"
"123933200","100","40","4064813442804","1"
"123933200","100","38","4064813442781","1"
"123933200","100","37","4064813442774","1"
"123933200","100","36","4064813442767","1"
"123931700","000","39","4064813442651","0"
"123931400","100","46","4064813442583","0"
"123931400","100","45","4064813442576","1"
"123931400","100","44","4064813442569","1"
"123931400","100","43","4064813442552","1"
"123931400","100","42","4064813442545","2"
"123931400","100","41","4064813442538","1"
"123931400","100","40","4064813442521","2"
"123931400","100","39","4064813442514","1"
"123931400","100","38","4064813442507","1"
"123931300","500","40","4064813442385","1"
"123931300","200","45","4064813442293","1"
"123931300","200","44","4064813442286","1"
"123931300","200","43","4064813442279","1"
"123931300","200","42","4064813442262","1"
"123931300","200","41","4064813442255","1"
"123931300","200","40","4064813442248","1"
"123931300","200","39","4064813442231","3"
"123931300","200","38","4064813442224","1"
"123931100","100","48","4064813442187","1"
"123931100","100","45","4064813442156","0"
"123931100","100","44","4064813442149","1"
"123931100","100","43","4064813442132","1"
"123931100","100","42","4064813442125","0"
"123931100","100","41","4064813442118","1"
"123931100","100","40","4064813442101","0"
"123931100","100","39","4064813442095","0"
"123931100","100","38","4064813442088","1"
"123930300","101","48","4064813442040","0"
"123930300","101","47","4064813442033","0"
"123930300","101","45","4064813442019","0"
"123930300","101","44","4064813442002","0"
"123930300","101","43","4064813441999","0"
"123930300","101","42","4064813441982","0"
"123930300","101","41","4064813441975","0"
"123930300","101","40","4064813441968","1"
"123930300","101","39","4064813441951","1"
"123930300","101","38","4064813441944","1"
"123930100","100","45","4064813441876","0"
"123930100","100","44","4064813441869","0"
"123930100","100","43","4064813441852","0"
"123930100","100","42","4064813441845","1"
"123930100","100","41","4064813441838","1"
"123930100","100","40","4064813441821","1"
"123930100","100","39","4064813441814","1"
"123930100","100","38","4064813441807","0"
"123930000","000","43","4064813441715","0"
"123930000","000","41","4064813441692","0"
"123930000","000","40","4064813441685","0"
"123930000","000","39","4064813441678","0"
"123930000","000","38","4064813441661","0"
"123929900","400","42","4064813441562","0"
"123929900","400","40","4064813441548","1"
"123946400","450","os","4064813440435","49"
"123946400","200","os","4064813440428","21"
"123946400","100","os","4064813440411","21"
"423927700","750","6XL","4064813440336","1"
"423927700","750","3XL","4064813440305","0"
"423927700","750","XXL","4064813440299","1"
"423927700","750","XL","4064813440282","1"
"423927700","750","L","4064813440275","2"
"423927700","750","M","4064813440268","4"
"423927700","750","S","4064813440251","1"
"423927300","400","7XL","4064813440244","1"
"423927300","400","6XL","4064813440237","0"
"423927300","400","5XL","4064813440220","0"
"423927300","400","4XL","4064813440213","1"
"423927300","400","3XL","4064813440206","0"
"423927300","400","XXL","4064813440190","2"
"423927300","400","XL","4064813440183","1"
"423927300","400","L","4064813440176","1"
"423927300","400","M","4064813440169","2"
"423927300","400","S","4064813440152","0"
"423927300","200","4XL","4064813440114","0"
"423927300","200","3XL","4064813440107","0"
"423927300","200","XXL","4064813440091","3"
"423927300","200","XL","4064813440084","1"
"423927300","200","L","4064813440077","1"
"423927300","200","M","4064813440060","2"
"423923300","102","3XL","4064813440008","0"
"423923300","102","XXL","4064813439996","0"
"423923300","102","XL","4064813439989","0"
"423923300","102","L","4064813439972","11"
"423923300","102","M","4064813439965","5"
"423921300","101","6XL","4064813439934","2"
"423921300","101","3XL","4064813439903","3"
"423921300","101","L","4064813439873","12"
"423921300","101","M","4064813439866","9"
"423921300","101","S","4064813439859","2"
"423918900","100","7XL","4064813439842","1"
"423918900","100","5XL","4064813439828","0"
"423918900","100","4XL","4064813439811","1"
"423918900","100","XXL","4064813439798","0"
"423918900","100","XL","4064813439781","0"
"423918900","100","L","4064813439774","0"
"423918900","100","M","4064813439767","1"
"123933400","000","44","4064813439309","0"
"123933400","000","43","4064813439293","0"
"123933400","000","42","4064813439286","0"
"123933400","000","41","4064813439279","0"
"123933400","000","40","4064813439262","0"
"123933400","000","39","4064813439255","0"
"123933400","000","38","4064813439248","0"
"123933400","000","37","4064813439231","0"
"423924600","200","7XL","4064813439200","1"
"423924600","200","6XL","4064813439194","2"
"423924600","200","5XL","4064813439187","1"
"423924600","200","4XL","4064813439170","1"
"423924600","200","3XL","4064813439163","0"
"423924600","200","XXL","4064813439156","0"
"423924600","200","XL","4064813439149","0"
"423924600","200","L","4064813439132","12"
"423924600","200","M","4064813439125","12"
"423924600","200","S","4064813439118","1"
"423921900","100","6XL","4064813439095","1"
"423921900","100","4XL","4064813439071","0"
"423921900","100","3XL","4064813439064","0"
"423921900","100","XXL","4064813439057","1"
"423921900","100","XL","4064813439040","2"
"423921900","100","L","4064813439033","5"
"423921900","100","M","4064813439026","2"
"423920100","600","7XL","4064813439002","1"
"423920100","600","6XL","4064813438999","0"
"423920100","600","5XL","4064813438982","1"
"423920100","600","4XL","4064813438975","1"
"423920100","600","3XL","4064813438968","1"
"423920100","600","XXL","4064813438951","0"
"423920100","600","XL","4064813438944","0"
"423920100","600","L","4064813438937","18"
"423920100","600","M","4064813438920","15"
"423920100","600","S","4064813438913","1"
"123933900","201","43","4064813438739","1"
"123933900","201","42","4064813438722","0"
"123933900","201","41","4064813438715","1"
"123933900","201","40","4064813438708","1"
"123933900","201","39","4064813438692","0"
"123933900","201","38","4064813438685","4"
"123933900","201","37","4064813438678","0"
"123933900","201","36","4064813438661","2"
"123933900","200","44","4064813438623","0"
"123933900","200","43","4064813438616","0"
"123933900","200","42","4064813438609","0"
"123933900","200","41","4064813438593","1"
"123933900","200","40","4064813438586","1"
"123933900","200","39","4064813438579","0"
"123933900","200","38","4064813438562","0"
"123933900","200","37","4064813438555","0"
"123932400","800","45","4064813438494","0"
"123932400","800","44","4064813438487","0"
"123932400","800","43","4064813438470","0"
"123932400","800","42","4064813438463","0"
"123932400","800","41","4064813438456","0"
"123932400","800","40","4064813438449","1"
"123932400","800","39","4064813438432","0"
"123932400","800","38","4064813438425","0"
"123931900","200","45","4064813438357","0"
"123931900","200","44","4064813438340","0"
"123931900","200","43","4064813438333","0"
"123931900","200","42","4064813438326","0"
"123931900","200","41","4064813438319","0"
"123931900","200","40","4064813438302","2"
"123931900","200","39","4064813438296","1"
"123931900","200","38","4064813438289","0"
"123930900","000","45","4064813438210","0"
"123930900","000","43","4064813438197","0"
"123930900","000","42","4064813438180","0"
"123930900","000","41","4064813438173","0"
"123930900","000","40","4064813438166","0"
"123930900","000","39","4064813438159","0"
"123930900","000","38","4064813438142","0"
"123930200","100","46","4064813438081","0"
"123930200","100","43","4064813438050","0"
"123930200","100","42","4064813438043","0"
"123930200","100","41","4064813438036","0"
"123930200","100","40","4064813438029","0"
"123930200","100","39","4064813438012","0"
"123930200","100","38","4064813438005","0"
"123946300","450","os","4064813437794","42"
"123946300","200","os","4064813437787","23"
"123946300","100","os","4064813437770","16"
"423927600","750","6XL","4064813437640","1"
"423927600","750","4XL","4064813437626","1"
"423927600","750","3XL","4064813437619","1"
"423927600","750","XXL","4064813437602","1"
"423927600","750","XL","4064813437596","0"
"423927600","750","L","4064813437589","1"
"423927600","750","M","4064813437572","1"
"423927600","750","S","4064813437565","1"
"423927600","100","5XL","4064813437534","1"
"423927600","100","4XL","4064813437527","0"
"423927600","100","3XL","4064813437510","0"
"423927600","100","XXL","4064813437503","3"
"423927600","100","XL","4064813437497","2"
"423927600","100","L","4064813437480","22"
"423927600","100","M","4064813437473","11"
"423927500","400","7XL","4064813437459","1"
"423927500","400","6XL","4064813437442","0"
"423927500","400","5XL","4064813437435","0"
"423927500","400","4XL","4064813437428","0"
"423927500","400","3XL","4064813437411","2"
"423927500","400","XXL","4064813437404","0"
"423927500","400","XL","4064813437398","19"
"423927500","400","L","4064813437381","18"
"423927500","400","M","4064813437374","1"
"423927500","400","S","4064813437367","1"
"423927500","200","7XL","4064813437350","1"
"423927500","200","6XL","4064813437343","1"
"423927500","200","5XL","4064813437336","1"
"423927500","200","4XL","4064813437329","0"
"423927500","200","3XL","4064813437312","0"
"423927500","200","XXL","4064813437305","0"
"423927500","200","XL","4064813437299","0"
"423927500","200","L","4064813437282","1"
"423927500","200","M","4064813437275","0"
"423927500","200","S","4064813437268","1"
"423927400","400","7XL","4064813437251","1"
"423927400","400","6XL","4064813437244","1"
"423927400","400","5XL","4064813437237","1"
"423927400","400","3XL","4064813437213","0"
"423927400","400","XXL","4064813437206","4"
"423927400","400","XL","4064813437190","1"
"423927400","400","L","4064813437183","2"
"423927400","400","M","4064813437176","0"
"423927400","400","S","4064813437169","1"
"423927400","100","7XL","4064813437152","0"
"423927400","100","6XL","4064813437145","0"
"423927400","100","5XL","4064813437138","1"
"423927400","100","4XL","4064813437121","3"
"423927400","100","3XL","4064813437114","2"
"423927400","100","XXL","4064813437107","3"
"423927400","100","XL","4064813437091","1"
"423927400","100","L","4064813437084","0"
"423927400","100","M","4064813437077","0"
"423927200","101","7XL","4064813437053","7"
"423927200","101","6XL","4064813437046","5"
"423927200","101","5XL","4064813437039","3"
"423927200","101","4XL","4064813437022","1"
"423927200","101","3XL","4064813437015","0"
"423927200","101","XXL","4064813437008","0"
"423927200","101","XL","4064813436995","0"
"423927200","101","L","4064813436988","1"
"423927200","101","M","4064813436971","1"
"423927200","101","S","4064813436964","0"
"423927200","100","7XL","4064813436957","13"
"423927200","100","6XL","4064813436940","9"
"423927200","100","5XL","4064813436933","8"
"423927200","100","4XL","4064813436926","10"
"423927200","100","3XL","4064813436919","29"
"423927200","100","XXL","4064813436902","1"
"423927200","100","XL","4064813436896","2"
"423927200","100","L","4064813436889","2"
"423927200","100","M","4064813436872","0"
"423927200","100","S","4064813436865","7"
"423927100","400","7XL","4064813436858","1"
"423927100","400","6XL","4064813436841","1"
"423927100","400","5XL","4064813436834","1"
"423927100","400","3XL","4064813436810","1"
"423927100","400","XXL","4064813436803","2"
"423927100","400","XL","4064813436797","1"
"423927100","400","L","4064813436780","3"
"423927100","400","M","4064813436773","2"
"423927100","400","S","4064813436766","1"
"423927100","100","7XL","4064813436759","4"
"423927100","100","6XL","4064813436742","1"
"423927100","100","3XL","4064813436711","0"
"423927100","100","XXL","4064813436704","19"
"423927100","100","XL","4064813436698","1"
"423927100","100","L","4064813436681","1"
"423927100","100","M","4064813436674","3"
"423927100","100","S","4064813436667","1"
"423927000","400","7XL","4064813436650","3"
"423927000","400","6XL","4064813436643","1"
"423927000","400","5XL","4064813436636","0"
"423927000","400","4XL","4064813436629","3"
"423927000","400","3XL","4064813436612","12"
"423927000","400","XXL","4064813436605","33"
"423927000","400","XL","4064813436599","28"
"423927000","400","L","4064813436582","3"
"423927000","400","M","4064813436575","4"
"423927000","400","S","4064813436568","1"
"423927000","100","7XL","4064813436551","1"
"423927000","100","3XL","4064813436513","7"
"423927000","100","XXL","4064813436506","1"
"423927000","100","XL","4064813436490","1"
"423927000","100","L","4064813436483","1"
"423927000","100","M","4064813436476","0"
"423927000","100","S","4064813436469","2"
"423924900","200","7XL","4064813436452","5"
"423924900","200","6XL","4064813436445","4"
"423924900","200","5XL","4064813436438","4"
